"DATASET","P","CLASSIFIER","STAT","BASE.SUM","BASE.PROD","BASE.MAJ","BASE.MIN","BASE.MAX","DIST.SUM","DIST.PROD","DIST.MAJ","DIST.MIN","DIST.MAX","REV.SUM","REV.PROD","REV.MAJ","REV.MIN","REV.MAX"
"kdd","7","forest","precision","0.941063492063492","0.941063492063492","0.944125984251968","0.941063492063492","0.941063492063492","0.941063492063492","0.941063492063492","0.944125984251968","0.941063492063492","0.940549618320611","0.941063492063492","0.941063492063492","0.944125984251968","0.941063492063492","0.941063492063492"
"kdd","7","forest","recall","0.944195661686727","0.944195661686727","0.949164147524273","0.944195661686727","0.944195661686727","0.944195661686727","0.944195661686727","0.949164147524273","0.944195661686727","0.953010301370427","0.944195661686727","0.944195661686727","0.949164147524273","0.944195661686727","0.944195661686727"
"kdd","7","forest","accuracy","0.932","0.932","0.936","0.932","0.932","0.932","0.932","0.936","0.932","0.936","0.932","0.932","0.936","0.932","0.932"
"kdd","7","svm","precision","0.331673306772908","0.586","0.586","0.646530120481928","0.595","0.331673306772908","0.586","0.586","0.64","0.616","0.622","0.586","0.622","0.652538152610442","0.617272727272727"
"kdd","7","svm","recall","0.33804038950609","0.343008875343636","0.343008875343636","0.442378592094561","0.357914332856275","0.33804038950609","0.343008875343636","0.343008875343636","0.432441620419468","0.392693733719098","0.402630705394191","0.343008875343636","0.402630705394191","0.452315563769653","0.434364697342545"
"kdd","7","svm","accuracy","0.444","0.448","0.448","0.528","0.46","0.444","0.448","0.448","0.52","0.488","0.496","0.448","0.496","0.536","0.52"
"kdd","7","xgboost","precision","0.94231007751938","0.94231007751938","0.950248062015504","0.934372093023256","0.926434108527132","0.943636363636364","0.94231007751938","0.945792777462658","0.926434108527132","0.934074626865672","0.945384615384615","0.94231007751938","0.945896491772235","0.922972306910569","0.934372093023256"
"kdd","7","xgboost","recall","0.95108722444735","0.95108722444735","0.959101119199366","0.943073329695335","0.935059434943319","0.957978787207973","0.95108722444735","0.946919483541489","0.935059434943319","0.951887969379035","0.956055710284896","0.95108722444735","0.948041815532881","0.925923208199911","0.943073329695335"
"kdd","7","xgboost","accuracy","0.936","0.936","0.944","0.928","0.92","0.94","0.936","0.928","0.92","0.932","0.94","0.936","0.932","0.908","0.928"
"kdd","7","multinom","precision","0.934120896170794","0.881464539007092","0.935187344913151","0.856688613550635","0.899186420508486","0.930350898793401","0.881464539007092","0.934469802924348","0.857961327749463","0.897570625770963","0.934120896170794","0.881464539007092","0.935597340930674","0.856688613550635","0.908105388387546"
"kdd","7","multinom","recall","0.938905588789473","0.892102123081042","0.941950997703942","0.859724957013272","0.911260309092594","0.938905588789473","0.892102123081042","0.929769362046065","0.862770365927741","0.859009199674639","0.938905588789473","0.892102123081042","0.932814770960535","0.859724957013272","0.924157702089104"
"kdd","7","multinom","accuracy","0.92","0.856","0.924","0.816","0.88","0.92","0.856","0.908","0.82","0.824","0.92","0.856","0.912","0.816","0.888"
"kdd","7","lda","precision","0.895163549369291","0.687313725490196","0.89286018885166","0.691098522167488","0.770558011049724","0.878511799821839","0.687313725490196","0.90809349861301","0.691098522167488","0.899473691091277","0.90450690371052","0.687313725490196","0.905849187349358","0.691098522167488","0.889142632524708"
"kdd","7","lda","recall","0.895790706114926","0.785991968946594","0.900759191952473","0.789037377861063","0.849945556150448","0.888577556294596","0.785991968946594","0.900759191952473","0.789037377861063","0.886654479371519","0.888899143354303","0.785991968946594","0.893867629191849","0.789037377861063","0.808117021714733"
"kdd","7","lda","accuracy","0.876","0.704","0.88","0.708","0.788","0.864","0.704","0.88","0.708","0.864","0.872","0.704","0.876","0.708","0.776"
"kdd","7","forest","precision","0.937456140350877","0.937456140350877","0.950050847457627","0.931142857142857","0.937456140350877","0.946905982905983","0.937456140350877","0.950050847457627","0.943425925925926","0.950050847457627","0.94034369055168","0.937456140350877","0.94034369055168","0.931142857142857","0.942262550200803"
"kdd","7","forest","recall","0.95553288924634","0.95553288924634","0.976787607670649","0.944905530034185","0.95553288924634","0.971473928064571","0.95553288924634","0.976787607670649","0.948714707428158","0.976787607670649","0.95653288924634","0.95553288924634","0.95653288924634","0.944905530034185","0.954260161973612"
"kdd","7","forest","accuracy","0.94","0.94","0.956","0.932","0.94","0.952","0.94","0.956","0.94","0.956","0.944","0.94","0.944","0.932","0.944"
"kdd","7","svm","precision","0.662276595744681","0.692777777777778","0.628593908629442","0.838972222222222","0.537873873873874","0.673648648648649","0.692777777777778","0.545","0.696631284916201","0.700494382022472","0.704367231638418","0.692777777777778","0.688933701657459","0.759711656441718","0.673648648648649"
"kdd","7","svm","recall","0.773043801336199","0.797371420002999","0.745675230336049","0.906845704003599","0.669651422002299","0.782166658336249","0.797371420002999","0.675733326668999","0.800412372336349","0.803453324669699","0.806494277003049","0.797371420002999","0.794330467669649","0.849067609669949","0.782166658336249"
"kdd","7","svm","accuracy","0.688","0.72","0.652","0.864","0.552","0.7","0.72","0.56","0.724","0.728","0.732","0.72","0.716","0.788","0.7"
"kdd","7","xgboost","precision","0.941327466079941","0.94679012345679","0.962091847482621","0.943034774370712","0.937207547169811","0.935026965002869","0.94679012345679","0.961342266549926","0.959057257864312","0.881658908360716","0.944413885833028","0.94679012345679","0.957477793844247","0.942290965706143","0.952007019083132"
"kdd","7","xgboost","recall","0.911518950185617","0.914559902518967","0.908477997852267","0.916832629791694","0.938087348216003","0.932773668609926","0.914559902518967","0.942632802761458","0.90720527057954","0.842441115306612","0.914559902518967","0.914559902518967","0.908477997852267","0.938087348216003","0.890264231761308"
"kdd","7","xgboost","accuracy","0.912","0.916","0.908","0.916","0.932","0.928","0.916","0.932","0.912","0.86","0.916","0.916","0.908","0.932","0.896"
"kdd","7","multinom","precision","0.949588477366255","0.961422866750736","0.966694109640168","0.945162932516656","0.946737755783355","0.940506811316604","0.961422866750736","0.95478633288029","0.947396849854477","0.903954243509893","0.954984689114694","0.961422866750736","0.953729423868313","0.945162932516656","0.932586478264527"
"kdd","7","multinom","recall","0.928964491215953","0.932773668609926","0.941128300549353","0.857613929064222","0.904396093185567","0.907709772791644","0.932773668609926","0.885182327094608","0.860654881397571","0.817377219488331","0.93831912315538","0.932773668609926","0.933005443549303","0.857613929064222","0.916296179670449"
"kdd","7","multinom","accuracy","0.92","0.928","0.936","0.868","0.908","0.904","0.928","0.892","0.872","0.836","0.932","0.928","0.928","0.868","0.912"
"kdd","7","lda","precision","0.939574761943612","0.82085020242915","0.952093510556429","0.83193402800823","0.887563259109312","0.947606321771828","0.82085020242915","0.938505190519369","0.83193402800823","0.932867813683048","0.955742028032361","0.82085020242915","0.950320860435892","0.83193402800823","0.91797149452976"
"kdd","7","lda","recall","0.913023452397721","0.696699038669799","0.935046395882653","0.723267436700185","0.821186396882303","0.717385359063722","0.696699038669799","0.913023452397721","0.723267436700185","0.712071679457644","0.926923538882603","0.696699038669799","0.923882586549253","0.723267436700185","0.906405097609776"
"kdd","7","lda","accuracy","0.908","0.752","0.928","0.772","0.844","0.752","0.752","0.908","0.772","0.748","0.92","0.752","0.916","0.772","0.896"
"kdd","7","forest","precision","0.942375","0.939234234234234","0.940456140350877","0.948649122807018","0.943608695652174","0.946758620689655","0.939234234234234","0.940456140350877","0.939234234234234","0.940456140350877","0.939234234234234","0.939234234234234","0.940456140350877","0.951782608695652","0.943608695652174"
"kdd","7","forest","recall","0.962694606822101","0.957330473993445","0.965009421636916","0.973422872479414","0.970373554465572","0.975737687294228","0.957330473993445","0.965009421636916","0.957330473993445","0.965009421636916","0.957330473993445","0.957330473993445","0.965009421636916","0.97878700530807","0.970373554465572"
"kdd","7","forest","accuracy","0.944","0.94","0.944","0.952","0.948","0.952","0.94","0.944","0.94","0.944","0.94","0.94","0.944","0.956","0.948"
"kdd","7","svm","precision","0.561760563380282","0.594352941176471","0.526076233183857","0.766811320754717","0.565358490566038","0.587067961165049","0.594352941176471","0.526076233183857","0.638625","0.672540983606557","0.642361256544503","0.594352941176471","0.627461538461539","0.703285714285714","0.664945945945946"
"kdd","7","svm","recall","0.692151112006988","0.719594974131559","0.661657931868575","0.856814284754418","0.695200430020829","0.713496338103877","0.719594974131559","0.661657931868575","0.756186790297655","0.783630652422227","0.759236108311496","0.719594974131559","0.747038836256131","0.808025196532957","0.777532016394544"
"kdd","7","svm","accuracy","0.58","0.616","0.54","0.796","0.584","0.608","0.616","0.54","0.664","0.7","0.668","0.616","0.652","0.732","0.692"
"kdd","7","xgboost","precision","0.946189187925792","0.943999147546018","0.940835546175834","0.94025178159189","0.941129395524557","0.946189187925792","0.943999147546018","0.93972504338979","0.922425487555614","0.936984962406015","0.946189187925792","0.943999147546018","0.92636673347547","0.94025178159189","0.931667264038232"
"kdd","7","xgboost","recall","0.962694606822101","0.957330473993445","0.951966341164789","0.941238075507477","0.957330473993445","0.962694606822101","0.957330473993445","0.948917023150948","0.914417411364196","0.954281155979604","0.962694606822101","0.957330473993445","0.914417411364196","0.941238075507477","0.941238075507477"
"kdd","7","xgboost","accuracy","0.944","0.94","0.936","0.928","0.94","0.944","0.94","0.932","0.908","0.936","0.944","0.94","0.908","0.928","0.928"
"kdd","7","multinom","precision","0.902738286593707","0.89733092867792","0.898324929971989","0.896725899348503","0.925423292273236","0.907166277922952","0.89733092867792","0.899366596638655","0.896725899348503","0.927286431488865","0.899366596638655","0.89733092867792","0.895990021008403","0.898124128312413","0.878174032117214"
"kdd","7","multinom","recall","0.8306075462683","0.842368869776852","0.825243413439644","0.844683684591667","0.879917799577445","0.835971679096956","0.842368869776852","0.825243413439644","0.844683684591667","0.868156476068893","0.825243413439644","0.842368869776852","0.819879280610988","0.850047817420323","0.805665748393021"
"kdd","7","multinom","accuracy","0.848","0.856","0.844","0.856","0.884","0.852","0.856","0.844","0.856","0.876","0.844","0.856","0.84","0.86","0.82"
"kdd","7","lda","precision","0.907944225668562","0.845092943201377","0.907944225668562","0.84824786469823","0.796832978974722","0.904758818515604","0.841933647634014","0.909012135672873","0.84824786469823","0.483535520537329","0.886558369231888","0.841933647634014","0.876135981529718","0.84824786469823","0.870499401891518"
"kdd","7","lda","recall","0.889613007383517","0.770021773537295","0.889613007383517","0.775385906365951","0.675782197436299","0.884248874554861","0.764657640708639","0.891927822198332","0.775385906365951","0.522181205999388","0.877415735328152","0.764657640708639","0.87131709930047","0.775385906365951","0.870064271689549"
"kdd","7","lda","accuracy","0.892","0.808","0.892","0.812","0.736","0.888","0.804","0.892","0.812","0.492","0.876","0.804","0.868","0.812","0.868"
"covtype","7","forest","precision","0.608107430115166","0.611596863180541","0.600625794282504","0.610676691729323","0.608279232228921","0.619845275372997","0.611596863180541","0.623572180715038","0.632261794634598","0.586862997072892","0.608107430115166","0.611596863180541","0.600625794282504","0.610676691729323","0.608279232228921"
"covtype","7","forest","recall","0.700200587781993","0.705440351206956","0.689721060932068","0.71219998501577","0.705789261403454","0.713666666787277","0.705440351206956","0.677964196670099","0.734625720487128","0.674350680853677","0.700200587781993","0.705440351206956","0.689721060932068","0.71219998501577","0.705789261403454"
"covtype","7","forest","accuracy","0.612","0.616","0.604","0.616","0.612","0.624","0.616","0.62","0.64","0.588","0.612","0.616","0.604","0.616","0.612"
"covtype","7","svm","precision","0.488","0.488","0.488","0.488","0.488","0.488","0.488","0.488","0.488","0.488","0.488","0.488","0.488","0.488","0.488"
"covtype","7","svm","recall","0.639251137845461","0.639251137845461","0.639251137845461","0.639251137845461","0.639251137845461","0.639251137845461","0.639251137845461","0.639251137845461","0.639251137845461","0.639251137845461","0.639251137845461","0.639251137845461","0.639251137845461","0.639251137845461","0.639251137845461"
"covtype","7","svm","accuracy","0.488","0.488","0.488","0.488","0.488","0.488","0.488","0.488","0.488","0.488","0.488","0.488","0.488","0.488","0.488"
"covtype","7","xgboost","precision","0.653929301782063","0.664295800476802","0.650391758667799","0.617317428660301","0.614589455488332","0.662696307174835","0.664295800476802","0.664251717274973","0.640036391248908","0.634371030429425","0.653929301782063","0.664295800476802","0.650391758667799","0.617317428660301","0.614589455488332"
"covtype","7","xgboost","recall","0.718711343882448","0.732177422887732","0.708965157918276","0.691832374484225","0.698592008293039","0.726848950357666","0.732177422887732","0.699165783341759","0.72625750718936","0.681506671501006","0.718711343882448","0.732177422887732","0.708965157918276","0.691832374484225","0.698592008293039"
"covtype","7","xgboost","accuracy","0.652","0.664","0.648","0.616","0.616","0.66","0.664","0.656","0.644","0.628","0.652","0.664","0.648","0.616","0.616"
"covtype","7","multinom","precision","0.625421361425163","0.557876477383868","0.620663185388969","0.547420829234319","0.554921099825278","0.624167534121922","0.559090957585018","0.643375821572965","0.547420829234319","0.510606197005792","0.625421361425163","0.555832343256043","0.620663185388969","0.547420829234319","0.554921099825278"
"covtype","7","multinom","recall","0.683902796539481","0.577759350378412","0.67703914846543","0.544432789967087","0.506063397996647","0.671184548264407","0.577759350378412","0.667520190312932","0.544432789967087","0.492580482669616","0.683902796539481","0.57251958695345","0.67703914846543","0.544432789967087","0.506063397996647"
"covtype","7","multinom","accuracy","0.616","0.532","0.612","0.508","0.524","0.608","0.532","0.624","0.508","0.476","0.616","0.528","0.612","0.508","0.524"
"covtype","7","lda","precision","0.584155915285067","0.549637736876127","0.554853074491973","0.506529054536794","0.425658243651922","0.59154405137778","0.549637736876127","0.530427165134197","0.507112805182558","0.557875614125208","0.584155915285067","0.549637736876127","0.554853074491973","0.506529054536794","0.425658243651922"
"covtype","7","lda","recall","0.592064476494781","0.500980837449266","0.566685001349305","0.46283581170302","0.335723547916547","0.610094876088362","0.500980837449266","0.504371180373561","0.460582600433415","0.51275807784234","0.592064476494781","0.500980837449266","0.566685001349305","0.46283581170302","0.335723547916547"
"covtype","7","lda","accuracy","0.564","0.512","0.536","0.476","0.32","0.572","0.512","0.512","0.476","0.484","0.564","0.512","0.536","0.476","0.32"
"covtype","7","forest","precision","0.613693693693694","0.604122807017544","0.568807265096422","0.602357723577236","0.535925925925926","0.597254901960784","0.604122807017544","0.564545671269553","0.513922368947579","0.553212749615975","0.613693693693694","0.604122807017544","0.568807265096422","0.602357723577236","0.535925925925926"
"covtype","7","forest","recall","0.617967591284733","0.610875193817274","0.573305622916471","0.615925698867779","0.538984498926087","0.614063001817551","0.610875193817274","0.56807592249924","0.511389608069599","0.587316274721076","0.617967591284733","0.610875193817274","0.573305622916471","0.615925698867779","0.538984498926087"
"covtype","7","forest","accuracy","0.604","0.596","0.564","0.596","0.532","0.592","0.596","0.56","0.512","0.556","0.604","0.596","0.564","0.596","0.532"
"covtype","7","svm","precision","0.378486055776892","0.378486055776892","0.378486055776892","0.378486055776892","0.378486055776892","0.378486055776892","0.378486055776892","0.378486055776892","0.378486055776892","0.378486055776892","0.378486055776892","0.378486055776892","0.378486055776892","0.378486055776892","0.378486055776892"
"covtype","7","svm","recall","0.40426665564516","0.40426665564516","0.40426665564516","0.40426665564516","0.40426665564516","0.40426665564516","0.40426665564516","0.40426665564516","0.40426665564516","0.40426665564516","0.40426665564516","0.40426665564516","0.40426665564516","0.40426665564516","0.40426665564516"
"covtype","7","svm","accuracy","0.456","0.456","0.456","0.456","0.456","0.456","0.456","0.456","0.456","0.456","0.456","0.456","0.456","0.456","0.456"
"covtype","7","xgboost","precision","0.615773928019654","0.625522106308992","0.619044871794872","0.594357142857143","0.577567670970827","0.634547281975853","0.625522106308992","0.622300497673915","0.606285980342212","0.600707591511181","0.615773928019654","0.625522106308992","0.619044871794872","0.594357142857143","0.577567670970827"
"covtype","7","xgboost","recall","0.654878298265074","0.667318952606349","0.652225355001277","0.627283407408586","0.609315300826769","0.67856082605427","0.667318952606349","0.654206608508089","0.627878911055208","0.645190875080261","0.654878298265074","0.667318952606349","0.652225355001277","0.627283407408586","0.609315300826769"
"covtype","7","xgboost","accuracy","0.616","0.628","0.624","0.596","0.576","0.636","0.628","0.628","0.604","0.612","0.616","0.628","0.624","0.596","0.576"
"covtype","7","multinom","precision","0.557410005857615","0.569142571066732","0.567834453021376","0.489546812648591","0.52065306122449","0.5660554682585","0.569142571066732","0.564500155451166","0.484787370542523","0.458620849199906","0.557410005857615","0.569142571066732","0.567834453021376","0.489546812648591","0.52065306122449"
"covtype","7","multinom","recall","0.561881832738126","0.574215496345904","0.588931363894325","0.452299795399204","0.584676157293802","0.57402473525609","0.574215496345904","0.568787261238748","0.447070094981973","0.409878081900838","0.561881832738126","0.574215496345904","0.588931363894325","0.452299795399204","0.584676157293802"
"covtype","7","multinom","accuracy","0.544","0.56","0.564","0.448","0.532","0.552","0.56","0.56","0.444","0.412","0.544","0.56","0.564","0.448","0.532"
"covtype","7","lda","precision","0.514106548432082","0.409684684684685","0.508495748689928","0.387692307692308","0.410885467083291","0.542789154971798","0.41","0.482441167489322","0.387692307692308","0.459637318442966","0.514106548432082","0.407911646586345","0.508495748689928","0.387692307692308","0.410885467083291"
"covtype","7","lda","recall","0.501167653130122","0.461576456267184","0.511268663231132","0.441982765548309","0.350896810145206","0.528934298735042","0.463259957950686","0.455909848133423","0.441982765548309","0.394436993321769","0.501167653130122","0.471498271001468","0.511268663231132","0.441982765548309","0.350896810145206"
"covtype","7","lda","accuracy","0.5","0.42","0.5","0.396","0.364","0.532","0.42","0.456","0.396","0.412","0.5","0.416","0.5","0.396","0.364"
"covtype","7","forest","precision","0.575383469739014","0.584222260332705","0.543315109398376","0.619749265533621","0.562349021395214","0.571184570531509","0.584222260332705","0.60422798469961","0.554280148423006","0.521771382171935","0.575383469739014","0.584222260332705","0.543315109398376","0.619749265533621","0.562349021395214"
"covtype","7","forest","recall","0.57798332277328","0.59018219208225","0.561369200306044","0.625342680464272","0.573402694980793","0.587256505730673","0.59018219208225","0.500487976232312","0.543673914768855","0.56042920466382","0.57798332277328","0.59018219208225","0.561369200306044","0.625342680464272","0.573402694980793"
"covtype","7","forest","accuracy","0.592","0.6","0.56","0.632","0.576","0.592","0.6","0.576","0.572","0.544","0.592","0.6","0.56","0.632","0.576"
"covtype","7","svm","precision","0.35287421741605","0.35287421741605","0.35287421741605","0.35287421741605","0.35287421741605","0.35287421741605","0.35287421741605","0.35287421741605","0.35287421741605","0.35287421741605","0.35287421741605","0.35287421741605","0.35287421741605","0.35287421741605","0.35287421741605"
"covtype","7","svm","recall","0.373038334917217","0.373038334917217","0.373038334917217","0.373038334917217","0.373038334917217","0.373038334917217","0.373038334917217","0.373038334917217","0.373038334917217","0.373038334917217","0.373038334917217","0.373038334917217","0.373038334917217","0.373038334917217","0.373038334917217"
"covtype","7","svm","accuracy","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496"
"covtype","7","xgboost","precision","0.636708719203215","0.631487531457332","0.59000760982359","0.597772501647325","0.614182671869547","0.609566538033718","0.631487531457332","0.552195085851465","0.600646271718253","0.577654431469558","0.636708719203215","0.631487531457332","0.59000760982359","0.597772501647325","0.614182671869547"
"covtype","7","xgboost","recall","0.658209740976293","0.644657439439546","0.623297314545603","0.598101942811866","0.632157060917443","0.630886316006777","0.644657439439546","0.482018069687119","0.605436213447806","0.60190794959635","0.658209740976293","0.644657439439546","0.623297314545603","0.598101942811866","0.632157060917443"
"covtype","7","xgboost","accuracy","0.652","0.648","0.608","0.604","0.628","0.628","0.648","0.564","0.608","0.596","0.652","0.648","0.608","0.604","0.628"
"covtype","7","multinom","precision","0.625293187363003","0.620916580841559","0.595535128628441","0.570681638702772","0.482595433789111","0.601265804593028","0.620916580841559","0.604190632766292","0.570681638702772","0.412959825865721","0.625293187363003","0.620175597949546","0.595535128628441","0.570681638702772","0.482595433789111"
"covtype","7","multinom","recall","0.656270387728453","0.673763143985985","0.646222583763057","0.610372988314879","0.618094102631529","0.624969716692805","0.673763143985985","0.510245140443262","0.610372988314879","0.379086082079763","0.656270387728453","0.673763143985985","0.646222583763057","0.610372988314879","0.618094102631529"
"covtype","7","multinom","accuracy","0.636","0.624","0.612","0.56","0.504","0.608","0.624","0.584","0.56","0.348","0.636","0.624","0.612","0.56","0.504"
"covtype","7","lda","precision","0.55660058507291","0.392325490496628","0.608268114634243","0.416120084860257","0.448959845028377","0.570813013755837","0.392325490496628","0.512309083235825","0.420785267890757","0.449224557475672","0.55660058507291","0.392325490496628","0.608268114634243","0.416120084860257","0.448959845028377"
"covtype","7","lda","recall","0.530770969119885","0.427736241920656","0.591682628347625","0.436430613658275","0.370016310254799","0.533696655471461","0.427736241920656","0.383559464408868","0.44253004831276","0.406569848834682","0.530770969119885","0.427736241920656","0.591682628347625","0.436430613658275","0.370016310254799"
"covtype","7","lda","accuracy","0.568","0.392","0.612","0.42","0.388","0.576","0.392","0.512","0.424","0.444","0.568","0.392","0.612","0.42","0.388"
"covtype","7","forest","precision","0.605019607843137","0.603169811320755","0.616918289510242","0.593876543209876","0.602159498207885","0.597333333333333","0.603169811320755","0.626607764390897","0.636450691314644","0.549948717948718","0.605019607843137","0.603169811320755","0.616918289510242","0.593876543209876","0.602159498207885"
"covtype","7","forest","recall","0.508379884853355","0.511623775002007","0.521701367777258","0.506126083084913","0.497730423348462","0.499638302787609","0.511623775002007","0.612308872757431","0.533610015452118","0.49337194167239","0.508379884853355","0.511623775002007","0.521701367777258","0.506126083084913","0.497730423348462"
"covtype","7","forest","accuracy","0.584","0.584","0.596","0.576","0.58","0.576","0.584","0.624","0.608","0.548","0.584","0.584","0.596","0.576","0.58"
"covtype","7","svm","precision","0.329349269588313","0.329349269588313","0.329349269588313","0.329349269588313","0.329349269588313","0.329349269588313","0.329349269588313","0.329349269588313","0.329349269588313","0.329349269588313","0.329349269588313","0.329349269588313","0.329349269588313","0.329349269588313","0.329349269588313"
"covtype","7","svm","recall","0.340856898859807","0.340856898859807","0.340856898859807","0.340856898859807","0.340856898859807","0.340856898859807","0.340856898859807","0.340856898859807","0.340856898859807","0.340856898859807","0.340856898859807","0.340856898859807","0.340856898859807","0.340856898859807","0.340856898859807"
"covtype","7","svm","accuracy","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496","0.496"
"covtype","7","xgboost","precision","0.639356648935793","0.651213497550321","0.643335998070435","0.641403072496219","0.657337122308545","0.640403446750787","0.651213497550321","0.625192443386587","0.632142648547748","0.578917946704884","0.639356648935793","0.651213497550321","0.643335998070435","0.641403072496219","0.657337122308545"
"covtype","7","xgboost","recall","0.625630355681333","0.64360856400293","0.631623091788532","0.625630355681333","0.63662573951552","0.641354762234488","0.64360856400293","0.661808191506611","0.616393729425482","0.565852116470155","0.625630355681333","0.64360856400293","0.631623091788532","0.625630355681333","0.63662573951552"
"covtype","7","xgboost","accuracy","0.636","0.648","0.64","0.636","0.652","0.64","0.648","0.632","0.632","0.58","0.636","0.648","0.64","0.636","0.652"
"covtype","7","multinom","precision","0.544092397886279","0.520160410069367","0.546491335424803","0.516138059712222","0.496694776238402","0.566369995776873","0.520160410069367","0.531177154949279","0.51820890807921","0.462406827357048","0.544092397886279","0.520160410069367","0.546491335424803","0.516138059712222","0.496694776238402"
"covtype","7","multinom","recall","0.527142326650151","0.532638091134837","0.54935451350061","0.522731425035508","0.542023839251499","0.538632754674444","0.532638091134837","0.605985778598011","0.527023480870598","0.406875256335897","0.527142326650151","0.532638091134837","0.54935451350061","0.522731425035508","0.542023839251499"
"covtype","7","multinom","accuracy","0.544","0.52","0.548","0.504","0.508","0.556","0.52","0.536","0.508","0.424","0.544","0.52","0.548","0.504","0.508"
"covtype","7","lda","precision","0.538591725519021","0.41176380709852","0.531033052292914","0.392651564185545","0.406157255620984","0.542386748192875","0.41176380709852","0.472470668926607","0.392651564185545","0.447939724824069","0.538591725519021","0.41176380709852","0.531033052292914","0.392651564185545","0.406157255620984"
"covtype","7","lda","recall","0.473949275115423","0.400132598263882","0.485746295396092","0.3896322586198","0.315662424033455","0.462386549769856","0.400132598263882","0.533699927214265","0.3896322586198","0.360669556506842","0.473949275115423","0.400132598263882","0.485746295396092","0.3896322586198","0.315662424033455"
"covtype","7","lda","accuracy","0.528","0.384","0.524","0.364","0.336","0.528","0.384","0.476","0.364","0.412","0.528","0.384","0.524","0.364","0.336"
"covtype","7","forest","precision","0.610063067480513","0.602941176470588","0.607509044577972","0.585993994531","0.589073199527745","0.616144892739705","0.602941176470588","0.595613824477159","0.534668597168597","0.576668205743836","0.610063067480513","0.602941176470588","0.608686989440128","0.585993994531","0.584871210735487"
"covtype","7","forest","recall","0.627451834809881","0.616817291792826","0.630698588056634","0.595808277698819","0.608117319812978","0.631145729695032","0.616817291792826","0.617993526777805","0.55470641255568","0.612698135037358","0.627451834809881","0.616817291792826","0.630698588056634","0.595808277698819","0.602800048304451"
"covtype","7","forest","accuracy","0.608","0.6","0.608","0.58","0.584","0.612","0.6","0.596","0.54","0.584","0.608","0.6","0.608","0.58","0.58"
"covtype","7","svm","precision","0.389299943084804","0.389299943084804","0.389299943084804","0.389299943084804","0.389299943084804","0.389299943084804","0.389299943084804","0.389299943084804","0.389299943084804","0.389299943084804","0.389299943084804","0.389299943084804","0.389299943084804","0.389299943084804","0.389299943084804"
"covtype","7","svm","recall","0.421104016907205","0.421104016907205","0.421104016907205","0.421104016907205","0.421104016907205","0.421104016907205","0.421104016907205","0.421104016907205","0.421104016907205","0.421104016907205","0.421104016907205","0.421104016907205","0.421104016907205","0.421104016907205","0.421104016907205"
"covtype","7","svm","accuracy","0.456","0.456","0.456","0.456","0.456","0.456","0.456","0.456","0.456","0.456","0.456","0.456","0.456","0.456","0.456"
"covtype","7","xgboost","precision","0.604575569358178","0.594155827921401","0.587282538262181","0.571867381956214","0.595642097264438","0.597247836572563","0.594155827921401","0.528870090351778","0.570394059775877","0.60510936552839","0.604575569358178","0.594155827921401","0.591444732905183","0.571867381956214","0.595642097264438"
"covtype","7","xgboost","recall","0.655258186873659","0.640720799505077","0.643520411113433","0.604863203628658","0.636557883213448","0.644623643856604","0.640720799505077","0.610579188623339","0.600960359277132","0.64664303964465","0.655258186873659","0.640720799505077","0.647214305998584","0.604863203628658","0.636557883213448"
"covtype","7","xgboost","accuracy","0.608","0.596","0.592","0.572","0.596","0.6","0.596","0.536","0.568","0.608","0.608","0.596","0.596","0.572","0.596"
"covtype","7","multinom","precision","0.553242309123571","0.569157925208157","0.549780574739681","0.535768597843223","0.510851882482195","0.568477145288833","0.569157925208157","0.553579004624916","0.535768597843223","0.548841887250719","0.553242309123571","0.569157925208157","0.542880777268959","0.535768597843223","0.515885267562211"
"covtype","7","multinom","recall","0.581178702641832","0.596819322753584","0.586048832511962","0.549692972523417","0.590775652219958","0.590449940975613","0.596819322753584","0.577484807756681","0.549692972523417","0.575572116487554","0.581178702641832","0.596819322753584","0.57379091287153","0.549692972523417","0.591222793858356"
"covtype","7","multinom","accuracy","0.54","0.56","0.54","0.516","0.516","0.544","0.56","0.536","0.516","0.536","0.54","0.56","0.532","0.516","0.52"
"covtype","7","lda","precision","0.563194673686914","0.399047946889599","0.534386194105571","0.360565855257766","0.369884020343076","0.572892084895123","0.399047946889599","0.551163567304519","0.356875345537996","0.536455374490999","0.563194673686914","0.399047946889599","0.53800914575778","0.360565855257766","0.374531173800987"
"covtype","7","lda","recall","0.579900222709397","0.472556499064615","0.560067443600369","0.427500667096222","0.350813100525798","0.587072173234213","0.472556499064615","0.563025355359828","0.423806772211071","0.541932752879643","0.579900222709397","0.472556499064615","0.555197313730239","0.427500667096222","0.351960565963586"
"covtype","7","lda","accuracy","0.552","0.408","0.528","0.368","0.328","0.56","0.408","0.54","0.364","0.496","0.552","0.408","0.528","0.368","0.332"
"HIGGS","7","forest","precision","0.594380090497738","0.594380090497738","0.594803652968037","0.599065420560748","0.599065420560748","0.600206278026906","0.594380090497738","0.594803652968037","0.5961220657277","0.587435897435897","0.601539170506912","0.594380090497738","0.580056074766355","0.582626728110599","0.584342541436464"
